,id,Brand,Model_Number,Price,Photo,Engine_Type,Body_Type,Fuel_Type,Gearbox_Type,Power_hp,Displacement_l,Torque_lbft,Cylinders,Drivetrain,MPG_City,MPG_Highway
1511,1511,Lamborghini,Urus 2022,218000.0,https://www.ccarprice.com/products/Lamborghini_Urus_2022.jpg,4.0-liter Twin-Turbo V8,SUV,Petrol,Automatic,641.0,4.0,626.0,8.0,all,12.0,17.0
1513,1513,Lamborghini,Urus SUV 2021,218000.0,https://www.ccarprice.com/products/Lamborghini_Urus_SUV_2021.jpg,4.0-liter Twin-Turbo V8,SUV,Petrol,Automatic,641.0,4.0,626.0,8.0,all,12.0,17.0
1514,1514,Lamborghini,Huracan Evo RWD 2021,208570.0,https://www.ccarprice.com/products/Lamborghini_Huracan_Evo_RWD_2021.jpg,5.2-liter V10 Gas,Coupe,Petrol,Automatic,610.0,5.2,413.0,10.0,all,13.0,18.0
1515,1515,Lamborghini,Huracan Evo AWD 2021,261270.0,https://www.ccarprice.com/products/Lamborghini-Huracan-Evo-AWD-2021.jpg,5.2-liter V10 Gas,Coupe,Petrol,Automatic,630.0,5.2,442.0,10.0,all,13.0,18.0
1516,1516,Lamborghini,Urus 2021,218000.0,https://www.ccarprice.com/products/Lamborghini_Urus_2021.jpg,4.0-liter Twin-Turbo V8,SUV,Petrol,Automatic,641.0,4.0,626.0,8.0,all,12.0,17.0
1518,1518,Lamborghini,Urus Pearl Capsule 2021,239230.0,https://www.ccarprice.com/products/Lamborghini_Urus_Pearl_Capsule_2021.jpg,4.0-liter Twin-Turbo V8,SUV,Petrol,Automatic,641.0,4.0,626.0,8.0,all,12.0,17.0
1520,1520,Lamborghini,Huracan Evo Spyder RWD 2020,287400.0,https://www.ccarprice.com/products/Lamborghini_Huracan_Evo_Spyder_RWD_2020.jpg,5.2-liter V10 Gas,Convertible,Petrol,Automatic,630.0,5.2,442.0,10.0,all,13.0,18.0
1523,1523,Lamborghini,Urus SUV 2020,207320.0,https://www.ccarprice.com/products/Lamborghini-Urus-SUV-2020.jpg,4.0-liter Twin-Turbo V8 Gas,SUV,Petrol,Automatic,641.0,4.0,626.0,8.0,all,12.0,17.0
1530,1530,Lamborghini,Huracan EVO RWD,179000.0,https://www.ccarprice.com/products/Lamborghini-Huracan-EVO-RWD-2020.jpg,5.2L Naturally Aspirated V10,Coupe,Petrol,Automatic,610.0,5.2,413.0,10.0,rear,13.0,18.0
1533,1533,Lamborghini,Huracan Evo RWD 2021,208570.0,https://www.ccarprice.com/products/Lamborghini-Huracan-Evo-RWD-2021.jpg,5.2-liter V10 Gas,Coupe,Petrol,Automatic,610.0,5.2,413.0,10.0,rear,13.0,18.0
1539,1539,Lamborghini,Huracan EVO 2020,261270.0,https://www.ccarprice.com/products/Lamborghini-Huracan-EVO-202.jpg,5.2L Naturally Aspirated V10,Coupe,Petrol,Automatic,631.0,5.2,443.0,10.0,all,13.0,18.0
1542,1542,Lamborghini,Aventador SVJ Roadster 2020,573960.0,https://www.ccarprice.com/products/Lamborghini-Aventador-SVJ-R.jpg,6.5L Naturally Aspirated V12,Coupe,Petrol,Automatic,760.0,6.5,531.0,12.0,all,9.0,15.0
1543,1543,Lamborghini,Aventador S Roadster 2020,467440.0,https://www.ccarprice.com/products/Lamborghini-Aventador-S-Roa_1.jpg,6.5L Naturally Aspirated V12,Coupe,Petrol,Automatic,730.0,6.5,507.0,12.0,all,9.0,15.0
1544,1544,Lamborghini,Aventador S,417650.0,https://www.ccarprice.com/products/Lamborghini-Aventador-S-202.jpg,6.5L Naturally Aspirated V12,Coupe,Petrol,Automatic,730.0,6.5,507.0,12.0,all,9.0,15.0
1545,1545,Lamborghini,Aventador SVJ 2020,515000.0,https://www.ccarprice.com/products/Lamborghini-Aventador-SVJ-2.jpg,6.5L Naturally Aspirated V12,Coupe,Petrol,Automatic,760.0,6.5,531.0,12.0,all,9.0,15.0
1550,1550,Bugatti,W16 Mistral 2022,4968380.0,https://www.ccarprice.com/products/Bugatti_W16_Mistral_2022.jpg,"8.0-liter, quad-turbo W16",Coupe,Petrol,Automatic,1578.0,8.0,1025.0,16.0,all,15.0,6.0
1551,1551,Bugatti,W16 Mistral 2023,5000000.0,https://www.ccarprice.com/products/Bugatti_W16_Mistral_2023_1.jpg,8.0L Quad-Turbo W16 Gas,Convertible,Petrol,Automatic,1578.0,8.0,1180.0,16.0,all,15.0,6.0
1552,1552,Bugatti,W16 2023,5000000.0,https://www.ccarprice.com/products/Bugatti_W16_2023_2.jpg,8.0L Quad-Turbo W16 Gas,Convertible,Petrol,Automatic,1578.0,8.0,1180.0,16.0,all,15.0,6.0
1567,1567,Bugatti,Veyron 16.4 Grand Sport Vitesse,2251560.0,https://www.ccarprice.com/products/Bugatti-Veyron-16.4-Grand-Sport-Vitesse.png,"DOHC Valve Mechanism, Compression Ratio ; 8.3:1",Coupe,Petrol,Automatic,1182.0,8.3,1.0,16.0,all,16.0,6.0
1568,1568,Bugatti,Veyron 16.4 Grand Sport,2399940.0,https://www.ccarprice.com/products/Bugatti-Veyron-16.4-Grand-Sport.png,"DOHC Valve Mechanism, Compression Ratio ; 8.3:1",Convertible,Petrol,Automatic,986.0,8.3,1.0,16.0,all,15.0,6.0
1570,1570,Bentley,Continental GT V8 Convertible 2023,239600.0,https://www.ccarprice.com/products/Bentley_Continental_GT_V8_Convertible_2023.jpg,4.0-liter Twin-Turbo V8 Gas,Convertible,Petrol,Automatic,542.0,4.0,568.0,8.0,all,16.0,26.0
1572,1572,Bentley,Flying Spur Hybrid Odyssean Edition 2022,388940.0,https://www.ccarprice.com/products/Bentley_Flying_Spur_Hybrid_Odyssean_Edition_2022.jpg,2.9L Twin-Turbo V6 Hybrid,Sedan,Petrol,Automatic,536.0,2.9,533.0,6.0,all,20.0,15.0
1574,1574,Bentley,Flying Spur Mulliner 2023,226000.0,https://www.ccarprice.com/products/Bentley_Flying_Spur_Mulliner_2023_1.jpg,6.0-liter Twin-Turbo W12 Gas,Sedan,Petrol,Automatic,626.0,6.0,664.0,12.0,all,12.0,19.0
1575,1575,Bentley,flying spur speed 2023,258700.0,https://www.ccarprice.com/products/Bentley_Flying_Spur_Speed_2023.jpg,Twin-turbocharged 4.0L V8,Sedan,Petrol,Automatic,542.0,4.0,568.0,8.0,all,12.0,19.0
